AA_MAXRMS,AA_NumberofsamplesaboveRMSTH,AA_LogicalIgnition,InstallStationId,AfterCrashStoppingStatus3,VehicleManu,VehicleModel,MokedStatusDesc,IMPACTX,IMPACTY,IMPACTZ,ORX,ORY,ORZ,Speed,XaxisEnabled,YaxisEnabled,ZaxisEnabled,IMPACTXYZAvg,MaxIMPACTAxis,vtype
6.58025,6,1,0,1,Nissan,Qashqai,false_alarm,-5.012,-4.264,1.484,-0.18,-0.484,-0.8840001,1,1,1,0,12,X,CrossOver                               
2.79675,3,1,0,1,Hyundai,Tucson,no_answer,-0.58,2.736,3.372,0.196,0.208,0.932,3,1,1,0,8,Z,CrossOver                               
3.41,3,1,0,1,Citroen,C5 Aircross,false_alarm,-2.216,2.592,-0.268,-0.08800001,0.048,-1.028,0,1,1,0,7,Y,CrossOver                               
5.084,1,0,0,1,Dacia,Logan,no_answer,-0.004,5.084,-0.04,0.08800001,-0.028,-1.036,1,1,1,0,7,Y,Private                                 
5.512,1,0,0,1,Renault,Clio,false_alarm,-5.512,-0.004,0.008,-0.004,0.24,-0.9440001,1,1,1,0,7,X,Private                                 
2.5005,2,1,0,1,Nissan,Qashqai,false_alarm,-2.348,0.86,-1.944,0,-0.412,-0.9160001,3,1,1,0,7,X,CrossOver                               
-7.889,12,1,0,1,Hyundai,IoniQ,flat_tire,-2.264,-8.188001,-0.7360001,-0.328,0.028,-0.992,2,1,1,0,13,Y,Private                                 
2.8765,4,1,0,1,Toyota,Corolla,false_alarm,2.524,-1.38,-1.392,-0.108,-0.124,-0.992,0,1,1,0,7,X,Private                                 
4.496,1,0,0,1,Renault,Clio,false_alarm,4.496,-0.02,0.024,0,0.124,-0.98,0,1,1,0,6,X,Private                                 
3.61375,1,1,0,1,Nissan,Qashqai,no_answer,0.6440001,-3.556,-2.812,0.08000001,-0.356,-0.9760001,1,1,1,0,9,Y,CrossOver                               
2.123,1,1,0,1,Peugeot,3008EV,false_alarm,-0.384,-2.088,-0.6760001,-0.008,-0.068,-0.956,3,1,1,0,5,Y,CrossOver                               
2.75975,3,1,0,1,Hyundai,I20,false_alarm,-2.712,-0.512,0,-0.296,0.208,-0.9760001,5,1,1,0,5,X,Private                                 
3.8915,3,1,0,1,Citroen,C5 Aircross,false_alarm,-0.428,3.868,-0.636,-0.02,0.116,0.956,0,1,1,0,6,Y,CrossOver                               
3.292,3,1,0,1,Peugeot,2008D,no_answer,-0.036,0.3,3.292,-0.284,-1.004,-0.124,4,1,0,1,5,Z,CrossOver                               
4.48,1,0,0,1,Renault,Grand Coupe,false_alarm,4.48,0.004,0.004,0,0.056,-1.052,0,1,1,0,6,X,Private                                 
2.67225,3,1,0,1,Hyundai,I20,no_answer,-2.668,-0.152,0.224,-0.276,0.184,-0.9760001,5,1,1,0,5,X,Private                                 
6.10225,5,1,0,1,Citroen,Berlingo,false_alarm,0.172,-0.628,6.1,0.036,-0.7960001,-0.628,0,1,0,1,8,Z,Commercial                              
2.385,9,1,0,1,Peugeot,208 Access,false_alarm,-2.292,0.66,2.476,-0.156,-0.452,-0.86,5,1,1,0,7,Z,Private                                 
2.247,1,1,0,1,Renault,Clio,false_alarm,2.216,-0.372,-0.136,0.052,0.232,-0.984,4,1,1,0,4,X,Private                                 
6.024,1,0,0,1,Peugeot,2008EV,false_alarm,6.024,0,-0.008,-0.004,-0.004,-1.036,1,1,1,0,8,X,CrossOver                               
2.5925,3,1,0,1,Citroen,C5 Aircross D,false_alarm,1.028,2.38,0.268,-0.02,0.036,-0.9720001,0,1,1,0,5,Y,CrossOver                               
8.18025,3,1,0,1,Hyundai,I20,false_alarm,-2.732,8.120001,0.992,1.004,0.04,0.064,4,0,1,1,13,Y,Private                                 
2.96725,3,1,0,1,Hyundai,IoniQ,bumper,2.944,0.372,-0.288,-0.32,-0.004,-0.9440001,4,1,1,0,5,X,Private                                 
7.552001,1,1,0,1,MG,ZS EV,false_alarm,7.552001,0.008,-0.004,0.012,0.6440001,-0.816,1,1,1,0,9,X,CrossOver                               
5.016,1,0,0,1,Renault,Captur,false_alarm,5.016,0.004,0.02,-0.024,-0.7320001,-0.712,1,1,0,1,7,X,Private                                 
3.072,1,1,0,1,Peugeot,208EV,false_alarm,-0.008,3.072,-1.16,0,0.032,-1.056,4,1,1,0,6,Y,Private                                 
2.154,1,0,0,1,MG,ZS EV,false_alarm,0.992,-1.912,-0.784,0.004,-0.2,-0.952,11,1,1,0,5,Y,CrossOver                               
2.154,1,0,0,1,MG,ZS EV,false_alarm,0.992,-1.912,-0.784,0.004,-0.2,-0.952,11,1,1,0,5,Y,CrossOver                               
2.154,1,0,0,1,MG,ZS EV,false_alarm,0.992,-1.912,-0.784,0.004,-0.2,-0.952,11,1,1,0,5,Y,CrossOver                               
2.8775,5,1,0,1,Mitsubishi,Outlander Phev,accident,-2.876,0.096,0.232,-0.068,0.352,-0.92,5,1,1,0,5,X,CrossOver                               
6.772,1,0,0,1,Nissan,Qashqai,false_alarm,6.772,-0.004,0.044,0.008,-0.364,-0.992,1,1,1,0,8,X,CrossOver                               
5.8305,4,1,0,1,Hyundai,Tucson,false_alarm,-0.504,-0.8240001,5.772,0.952,0.152,0.068,5,0,1,1,9,Z,CrossOver                               
3.44825,3,1,0,1,Toyota,Corolla,false_alarm,-1.068,-0.052,3.448,-0.868,0.42,0.168,0,0,1,1,6,Z,Private                                 
4.50825,1,1,0,1,Nissan,Juke,false_alarm,4.508,-0.028,0.048,-0.016,-0.892,0.156,0,1,0,1,6,X,CrossOver                               
2.8855,3,1,0,1,Hyundai,Accent,false_alarm,2.564,-1.324,1.316,-0.404,0.07600001,-0.9160001,5,1,1,0,7,X,Private                                 
2.19175,1,1,0,1,Nissan,X-trail,false_alarm,0.264,-2.176,0.728,-0.08800001,0.412,-0.8800001,3,1,1,0,5,Y,CrossOver                               
-7.9215,3,1,0,1,Hyundai,I20,false_alarm,1.86,-8.144,2.3,1.004,-0.016,0.052,4,0,1,1,14,Y,Private                                 
2.96075,4,1,0,1,Hyundai,IoniQ,accident,0.168,-1.08,-2.956,0.232,-0.92,0.332,3,1,0,1,6,Z,Private                                 
2.24025,1,0,0,1,Peugeot,2008EV,false_alarm,0.044,0.004,2.24,-0.128,-1,-0.008,0,1,0,1,4,Z,CrossOver                               
4.9645,3,0,0,1,Toyota,Corolla,false_alarm,-0.32,4.944,0.452,-0.896,0.32,0.204,0,0,1,1,7,Y,Private                                 
7.088,1,0,0,1,MG,ZS EV,false_alarm,0,7.088,0.024,-0.056,0.024,-0.992,1,1,1,0,9,Y,CrossOver                               
2.446,3,1,0,1,Hyundai,IoniQ,false_alarm,-0.896,2.508,-2.276,0.352,-0.876,0.356,1,1,0,1,7,Y,Private                                 
2.048,1,1,0,1,Renault,Captur,false_alarm,-1.124,-1.232,-1.712,-0.136,-0.768,-0.7320001,4,1,0,1,6,Z,Private                                 
2.684,2,1,0,1,Peugeot,3008EV,false_alarm,0.012,-2.684,2.108,-0.112,-0.06,-0.988,0,1,1,0,6,Y,CrossOver                               
2.51775,1,1,0,1,MG,ZS EV,false_alarm,-0.224,-2.508,-1.18,0.008,-0.252,-0.9440001,4,1,1,0,5,Y,CrossOver                               
3.641,7,1,0,1,Citroen,C3,false_alarm,2.636,2.512,1.788,0.02,0.064,-0.9720001,3,1,1,0,8,X,Private                                 
2.732,1,0,0,1,Nissan,X-trail,false_alarm,2.732,-0.016,-0.02,-0.048,-0.44,-0.8880001,0,1,1,0,4,X,CrossOver                               
5.21525,5,1,0,1,Hyundai,Tucson,no_answer,-0.344,1.428,-5.016,0.9680001,0.028,-0.216,4,0,1,1,8,Z,CrossOver                               
4.63475,9,1,0,1,Renault,Grand Coupe,false_alarm,1.616,4.344,-7.452,-0.112,0.62,-0.74,4,1,1,0,15,Z,Private                                 
2.65875,1,0,0,1,MG,ZS EV,false_alarm,-0.044,0.9680001,-2.476,0.07600001,0.668,-0.7920001,1,1,1,1,5,Z,CrossOver                               
4.476,1,0,0,1,Renault,Captur,false_alarm,4.476,0,0.008,0.02,-0.724,-0.772,1,1,1,0,6,X,Private                                 
2.27225,1,1,0,1,Renault,Grand Coupe,false_alarm,-0.236,2.26,-0.1,0.008,-0.08000001,-0.984,4,1,1,0,4,Y,Private                                 
2.564,1,1,0,1,Nissan,Qashqai,false_alarm,2.376,-0.964,0.192,0.032,-0.34,-0.984,1,1,1,0,5,X,CrossOver                               
4.1485,5,1,0,1,Hyundai,IoniQ,false_alarm,-0.048,-0.412,-4.128,-0.816,0.396,-0.368,5,0,1,1,6,Z,Private                                 
2.297,1,1,0,1,Nissan,Qashqai,false_alarm,0.7,-2.188,0.052,0.004,-0.324,-1.012,1,1,1,0,4,Y,CrossOver                               
-8.160251,3,0,0,1,Hyundai,Tucson,false_alarm,-2.388,-1.444,8.096001,-0.956,-0.028,-0.144,1,0,1,1,13,Z,CrossOver                               
-8.160251,3,0,0,1,Hyundai,Tucson,false_alarm,-2.388,-1.444,8.096001,-0.956,-0.028,-0.144,1,0,1,1,13,Z,CrossOver                               
-8.160251,3,0,0,1,Hyundai,Tucson,false_alarm,-2.388,-1.444,8.096001,-0.956,-0.028,-0.144,1,0,1,1,13,Z,CrossOver                               
4.972,1,0,0,1,Nissan,Juke,false_alarm,4.972,0.008,-0.008,0.02,-0.504,0.848,0,1,1,0,6,X,CrossOver                               
2.75225,3,1,0,1,Citroen,C5 Aircross,false_alarm,-0.052,-2.752,-0.32,0.036,0.064,-0.9760001,1,1,1,0,5,Y,CrossOver                               
2.78475,2,1,0,1,Nissan,X-trail,false_alarm,-0.072,2.784,0.9720001,-0.328,0.212,-0.904,0,1,1,0,5,Y,CrossOver                               
2.0665,1,1,0,1,Renault,Grand Coupe,false_alarm,-0.104,2.064,-0.256,0.008,0.04,-1.044,4,1,1,0,4,Y,Private                                 
2.5825,4,1,0,1,Hyundai,IoniQ,false_alarm,-0.6,0.276,2.512,0.424,-0.868,0.288,4,1,0,1,5,Z,Private                                 
3.09675,1,1,0,1,Nissan,Qashqai,false_alarm,0.548,3.048,0.168,0.028,-0.456,-0.9440001,4,1,1,0,5,Y,CrossOver                               
2.537,2,1,0,1,Dacia,Sandero Stepway,false_alarm,-1.088,2.292,-0.376,0.212,-0.128,-1,2,1,1,0,5,Y,Private                                 
2.669,3,1,0,1,Hyundai,IoniQ,false_alarm,-1.292,2.524,-0.868,-0.8840001,0.324,-0.364,2,0,1,1,6,Y,Private                                 
4.295,6,1,0,1,Hyundai,IoniQ,accident,-0.768,-0.404,-4.276,0.896,0.18,-0.396,3,0,1,1,7,Z,Private                                 
3.1455,3,1,0,1,Citroen,C5 Aircross,false_alarm,-0.368,-3.124,-2.808,0.128,0.08400001,0.984,1,1,1,0,8,Y,CrossOver                               
3.81475,4,1,0,1,Hyundai,IoniQ,false_alarm,2.864,2.52,-4.736,-0.368,-0.024,-0.96,0,1,1,0,12,Z,Private                                 
2.1645,1,1,0,1,Renault,Grand Coupe,false_alarm,-0.456,2.116,-0.14,0.016,0.04,-1.04,4,1,1,0,4,Y,Private                                 
3.029,4,1,0,1,Hyundai,I20,false_alarm,-2.372,-1.884,-0.548,-0.316,0.252,-0.9080001,5,1,1,0,6,X,Private                                 
2.739,1,1,0,1,Nissan,Micra,false_alarm,0.324,1.812,2.72,0.38,0.688,-0.512,3,1,0,1,6,Z,Private                                 
4.031,3,1,0,1,Peugeot,2008,sidewalk,-2.508,3.156,-0.344,0.012,-0.036,-1,2,1,1,0,8,Y,Private                                 
4.031,3,1,0,1,Peugeot,2008,sidewalk,-2.508,3.156,-0.344,0.012,-0.036,-1,2,1,1,0,8,Y,Private                                 
3.7305,3,1,0,1,Mercedes,C-Class,false_alarm,2.392,-3.692,0.536,0.9680001,-0.036,0.008,5,0,1,1,8,Y,Private                                 
3.25525,3,1,0,1,Hyundai,I25,false_alarm,-0.696,3.18,-3.4,-0.104,0.356,-0.92,5,1,1,0,9,Z,Private                                 
2.532,1,1,0,1,Renault,Grand Coupe,false_alarm,-0.012,2.532,-0.156,0.004,-0.004,-1.012,4,1,1,0,4,Y,Private                                 
7.555,5,1,0,1,Dacia,Duster,false_alarm,6.988,2.872,-1.48,-0.02,0.512,-0.928,1,1,1,0,13,X,CrossOver                               
4.80125,3,1,0,1,Citroen,C5 Aircross,false_alarm,-1.608,4.524,3.88,0.008,-0.012,-0.984,0,1,1,0,12,Y,CrossOver                               
4.50825,1,0,0,1,MG,ZS EV,no_answer,4.508,-0.052,-0.068,-0.016,0.576,-0.876,1,1,1,0,6,X,CrossOver                               
8.008,1,0,0,1,MG,ZS EV,false_alarm,0.012,-8.008,-0.02,-0.54,0.004,-0.8,1,1,1,0,10,Y,CrossOver                               
4.928,1,0,0,1,Peugeot,3008EV,false_alarm,4.928,0.048,0,0.064,-0.004,-1.04,0,1,1,0,6,X,CrossOver                               
2.88725,3,1,0,1,Hyundai,IoniQ,false_alarm,-0.14,-0.844,2.884,0.07600001,-0.9480001,0.364,1,1,0,1,5,Z,Private                                 
8.188001,1,0,0,1,Nissan,Juke,false_alarm,0.012,0,-8.188001,0.028,-1.14,0,0,1,0,1,10,Z,CrossOver                               
5.9955,3,1,0,1,Hyundai,IoniQ,false_alarm,0.688,-0.316,5.956,-0.4,0.844,-0.372,2,1,0,1,8,Z,Private                                 
3.63425,2,1,0,1,Nissan,Sentra,false_alarm,2.84,2.268,-1.444,-0.016,-0.184,-1.008,4,1,1,0,8,X,Private                                 
2.65675,3,1,0,1,Peugeot,3008D,false_alarm,-2.488,0.932,1.316,-0.04,0.09200001,-1.044,5,1,1,0,6,X,Min Van (6+1)                           
3.797,6,1,0,1,Nissan,X-trail,false_alarm,-3.52,1.424,-1.872,-0.07600001,0.316,-0.98,4,1,1,0,8,X,CrossOver                               
2.74,1,0,0,1,Nissan,Juke,no_answer,2.74,0.024,0.008,-0.056,-0.744,0.812,0,1,1,0,4,X,CrossOver                               
5.664,3,1,0,1,Toyota,Corolla,false_alarm,-5.664,-0.036,0.272,-0.08000001,-0.06,-1.008,0,1,1,0,7,X,Private                                 
2.41675,2,1,0,1,Nissan,Qashqai,false_alarm,-1.264,2.06,-2.012,0.012,-0.384,-1.008,4,1,1,0,7,Y,CrossOver                               
3.86675,3,1,0,1,Hyundai,IoniQ,no_answer,-3.032,-2.4,-1.076,-0.328,-0.064,-0.9080001,1,1,1,0,8,X,Private                                 
2.15825,1,1,0,1,MG,ZS EV,false_alarm,-0.1,2.156,0.272,-0.008,0.184,-1.012,1,1,1,0,4,Y,CrossOver                               
5.076,1,0,0,1,Dacia,Duster,false_alarm,5.076,0.004,0.024,-0.08400001,0.396,-0.872,1,1,1,0,7,X,CrossOver                               
2.47875,3,0,0,1,Hyundai,I20,false_alarm,2.468,0.232,-1.812,-0.292,0.024,-0.9720001,0,1,1,0,6,X,Private                                 
3.316,4,1,0,1,Mitsubishi,Attrage,pit,1.396,3.008,0.056,0.012,0.4,-0.872,5,1,1,0,6,Y,Private                                 
7.037,3,1,0,1,Hyundai,I20,false_alarm,0.428,-7.024,0.316,0.02,-0.336,-0.988,2,1,1,0,9,Y,Private                                 
5.1025,7,1,0,1,Hyundai,Tucson,false_alarm,-4.176,-2.932,-7.436,-0.416,-0.012,-0.8840001,1,1,1,0,15,Z,CrossOver                               
3.2955,4,1,0,1,Mitsubishi,Attrage,false_alarm,-0.624,-3.236,0.316,-0.016,-0.524,-0.924,1,1,1,0,6,Y,Private                                 
2.256,1,1,0,1,Nissan,X-trail,false_alarm,-0.032,2.256,0.04,-0.068,0.5,-0.876,4,1,1,0,4,Y,CrossOver                               
2.19325,1,1,0,1,Nissan,X-trail,false_alarm,-1.008,1.948,-0.636,-0.172,0.332,-1.012,4,1,1,0,5,Y,CrossOver                               
2.73325,4,1,0,1,Hyundai,IoniQ,false_alarm,-0.576,-0.444,2.672,0.08000001,-0.9480001,0.336,5,1,0,1,5,Z,Private                                 
2.08475,1,1,0,1,Nissan,Juke,false_alarm,0.06,-0.052,-2.084,-0.144,0.92,0.004,4,1,0,1,4,Z,CrossOver                               
4.48,1,0,0,1,Dacia,Duster,false_alarm,4.48,0,-0.004,0,0.408,-0.864,1,1,1,0,6,X,CrossOver                               
3.24125,5,1,0,1,Hyundai,I20,false_alarm,-0.404,-3.216,1.04,-0.012,-0.304,-1.008,2,1,1,0,6,Y,Private                                 
2.10875,1,1,0,1,Renault,Grand Coupe,false_alarm,0.296,-2.088,-0.536,0.008,0.016,-1.064,4,1,1,0,4,Y,Private                                 
2.113,1,0,0,1,Renault,Grand Coupe,false_alarm,2.08,0.372,0.108,-0.08400001,0.028,-1.056,0,1,1,0,4,X,Private                                 
5.35525,5,1,0,1,Mitsubishi,Attrage,pit,-3.432,-3.256,4.252,0.728,-0.008,-0.7,5,0,1,1,12,Z,Private                                 
2.1225,1,1,0,1,Renault,Grand Coupe,false_alarm,1.008,1.868,0.328,-0.132,0.6160001,-0.756,4,1,1,0,5,Y,Private                                 
2.38,1,1,0,1,MG,ZS EV,false_alarm,-0.196,2.372,-0.9440001,-0.008,-0.388,-0.9720001,4,1,1,0,5,Y,CrossOver                               
6.72,1,0,0,1,Nissan,Juke,false_alarm,6.72,0.032,0.012,0.06,-0.872,0.432,0,1,0,1,8,X,CrossOver                               
2.18675,1,1,0,1,Dacia,Logan,false_alarm,-0.172,2.18,1.012,-0.056,0.232,-0.904,0,1,1,0,5,Y,Private                                 
2.12025,1,1,0,1,Nissan,Qashqai,false_alarm,0.432,2.076,1.784,0,-0.388,-0.964,3,1,1,0,6,Y,CrossOver                               
2.476,1,1,0,1,Nissan,Qashqai,false_alarm,0.016,2.476,-0.48,-0.008,-0.4,-0.9720001,2,1,1,0,4,Y,CrossOver                               
3.71675,3,1,0,1,Hyundai,IoniQ,bumper,-2.864,-1.284,3.488,-0.896,-0.3,0.32,4,0,1,1,9,Z,Private                                 
4.9075,6,1,0,1,Hyundai,Venue,false_alarm,0.336,4.896,5.432,0.128,0.432,-0.872,1,1,1,0,12,Z,CrossOver                               
4.95675,3,0,0,1,Toyota,Corolla,false_alarm,1.2,-4.94,-0.408,-0.816,0.476,0.216,0,0,1,1,8,Y,Private                                 
3.60375,14,1,0,1,Hyundai,IoniQ,false_alarm,2.508,-3.008,2.588,0.34,-0.896,0.308,4,1,0,1,10,Y,Private                                 
5.26075,6,0,0,1,Hyundai,IoniQ,false_alarm,5.136,4.068,1.14,0.4,0.812,-0.34,1,1,0,1,12,X,Private                                 
3.2175,3,0,0,1,Hyundai,IoniQ,garage,-1.744,3.96,-2.704,0.336,-0.8560001,0.384,1,1,0,1,10,Y,Private                                 
2.0655,1,1,0,1,Nissan,Qashqai,false_alarm,0.08000001,-2.064,-1.324,0.048,-0.452,-0.8880001,1,1,1,0,5,Y,CrossOver                               
2.57275,3,1,0,1,Hyundai,IoniQ,false_alarm,0.608,-1.308,-2.5,0.288,-0.9160001,0.324,5,1,0,1,6,Z,Private                                 
8.032001,1,0,0,1,Nissan,X-trail,false_alarm,0.052,-8.032001,-0.004,-0.272,0.028,-0.9400001,0,1,1,0,10,Y,CrossOver                               
8.136001,1,0,0,1,MG,ZS EV,false_alarm,0,8.136001,-0.004,-0.032,0.004,-0.984,1,1,1,0,10,Y,CrossOver                               
2.9895,5,1,0,1,Toyota,Corolla,false_alarm,2.724,-1.232,1.916,-0.036,0,0.9960001,3,1,1,0,7,X,Private                                 
2.53425,1,1,0,1,Renault,Grand Coupe,false_alarm,-2.532,0.108,0.296,0.07600001,-0.02,-1.004,4,1,1,0,4,X,Private                                 
5.58475,7,1,0,1,Hyundai,IoniQ,false_alarm,0.924,-5.508,-4.824,-0.028,-0.348,-0.984,0,1,1,0,13,Y,Private                                 
2.242,1,1,0,1,Nissan,Juke,false_alarm,-0.1,2.24,1.4,0.048,0.66,0.7600001,4,1,1,0,5,Y,CrossOver                               
6.25,3,1,0,1,Hyundai,IoniQ,false_alarm,4.852,3.94,-5.952,0.38,-0.02,-0.9760001,4,1,1,0,15,Z,Private                                 
6.25,3,1,0,1,Hyundai,IoniQ,false_alarm,4.852,3.94,-5.952,0.38,-0.02,-0.9760001,4,1,1,0,15,Z,Private                                 
-8.1905,7,0,0,1,Toyota,Corolla,false_alarm,8.056001,1.496,-3.052,0.104,-0.024,-1.012,1,1,1,0,14,X,Private                                 
4.48,1,0,0,1,Nissan,Qashqai,no_answer,4.48,-0.008,0.004,0.008,-0.444,-0.92,24,1,1,0,6,X,CrossOver                               
7.1365,6,1,0,1,Hyundai,I20,flat_tire,-2.264,-6.768,1.104,-0.28,0.24,-0.928,3,1,1,0,12,Y,Private                                 
2.272,1,1,0,1,Renault,Grand Coupe,false_alarm,1.764,1.432,-0.08800001,0,0.028,-1.072,4,1,1,0,5,X,Private                                 
4.496,1,0,0,1,Nissan,X-trail,false_alarm,4.496,0.008,-0.008,-0.016,-0.456,-0.896,0,1,1,0,6,X,CrossOver                               
2.176,1,0,0,1,Nissan,Qashqai,false_alarm,2.176,0,0.004,-0.004,-0.44,-0.964,1,1,1,0,4,X,CrossOver                               
3.1525,3,1,0,1,Citroen,C5 Aircross,false_alarm,-0.452,3.12,-0.424,0.036,-0.064,-1.016,1,1,1,0,5,Y,CrossOver                               
2.2705,1,1,0,1,MG,ZS EV,false_alarm,0.108,2.268,0.24,-0.08800001,0.008,-1.02,1,1,1,0,4,Y,CrossOver                               
2.184,1,0,0,1,Nissan,Juke,false_alarm,2.184,-0.004,-0.024,-0.012,-1.032,0.208,0,1,0,1,4,X,CrossOver                               
2.8345,5,1,0,1,Hyundai,IoniQ,bumper,2.372,-3.288,1.552,0.284,-0.8560001,0.432,1,1,0,1,9,Y,Private                                 
2.07875,1,1,0,1,Nissan,X-trail,false_alarm,1.46,1.48,-0.072,-0.244,0.28,-0.9120001,0,1,1,0,5,Y,CrossOver                               
2.50225,3,1,0,1,Citroen,C5 Aircross,false_alarm,0.18,2.496,-0.6440001,0.012,0,-0.988,4,1,1,0,5,Y,CrossOver                               
2.94175,2,0,0,1,Nissan,Qashqai,accident,-1.888,-2.256,-5.732,-0.044,-0.38,-0.936,1,1,1,0,11,Z,CrossOver                               
3.02875,2,1,0,1,Dacia,Sandero Stepway,false_alarm,0.7600001,2.932,0.252,0.028,-0.024,-1.012,1,1,1,0,5,Y,Private                                 
4.164,4,1,0,1,Hyundai,IoniQ,false_alarm,-4.164,-0.02,-1.228,-0.348,-0.044,-0.9480001,5,1,1,0,7,X,Private                                 
2.9335,1,1,0,1,Nissan,Juke,false_alarm,-0.336,-2.004,2.116,-0.104,-0.6720001,0.7960001,4,1,1,1,6,Z,CrossOver                               
6.58725,3,0,0,1,Hyundai,Accent,garage,-4.12,-5.14,-3.668,0.248,-0.124,0.9480001,1,1,1,0,14,Y,Private                                 
2.906,1,1,0,1,Nissan,Qashqai,false_alarm,-2.9,0.188,0.768,0.08800001,-0.344,-0.9760001,3,1,1,0,5,X,CrossOver                               
6.4575,3,1,0,1,Hyundai,IoniQ,false_alarm,5.076,-5.164,3.992,0.188,-0.9480001,0.36,3,1,0,1,15,Y,Private                                 
3.555,5,1,0,1,Hyundai,IoniQ,false_alarm,-0.224,-1.316,3.548,-0.096,-0.924,0.308,1,1,0,1,7,Z,Private                                 
8.18,1,0,0,1,Nissan,Juke,false_alarm,-0.024,0,8.18,-0.12,0.92,0.008,0,1,0,1,10,Z,CrossOver                               
